"CODE","3000alcoholOn2016count","3000alcoholOn2016density"
"S01006506",5,0.176838825657661
"S01006507",5,0.176838825657661
"S01006508",5,0.176838825657661
"S01006509",5,0.176838825657661
"S01006510",5,0.176838825657661
"S01006511",5,0.176838825657661
"S01006512",3,0.106103295394597
"S01006513",5,0.176838825657661
"S01006514",5,0.176838825657661
"S01006515",5,0.176838825657661
"S01006516",4,0.141471060526129
"S01006517",3,0.106103295394597
"S01006518",1,0.0353677651315323
"S01006519",1,0.0353677651315323
"S01006520",2,0.0707355302630646
"S01006521",10,0.353677651315323
"S01006522",6,0.212206590789194
"S01006523",5,0.176838825657661
"S01006524",2,0.0707355302630646
"S01006525",1,0.0353677651315323
"S01006526",16,0.565884242104517
"S01006527",18,0.636619772367581
"S01006528",48,1.69765272631355
"S01006529",161,5.6942101861767
"S01006530",104,3.67824757367936
"S01006531",60,2.12206590789194
"S01006532",178,6.29546219341275
"S01006533",167,5.90641677696589
"S01006534",181,6.40156548880735
"S01006535",180,6.36619772367581
"S01006536",192,6.7906109052542
"S01006537",39,1.37934284012976
"S01006538",36,1.27323954473516
"S01006539",161,5.6942101861767
"S01006540",107,3.78435086907396
"S01006541",62,2.192801438155
"S01006542",18,0.636619772367581
"S01006543",18,0.636619772367581
"S01006544",131,4.63317723223073
"S01006545",155,5.48200359538751
"S01006546",69,2.44037579407573
"S01006547",12,0.424413181578388
"S01006548",16,0.565884242104517
"S01006549",61,2.15743367302347
"S01006550",28,0.990297423682904
"S01006551",12,0.424413181578388
"S01006552",12,0.424413181578388
"S01006553",55,1.94522708223428
"S01006554",69,2.44037579407573
"S01006555",11,0.389045416446855
"S01006556",19,0.671987537499114
"S01006557",8,0.282942121052258
"S01006558",199,7.03818526117493
"S01006559",189,6.6845076098596
"S01006560",185,6.54303654933348
"S01006561",186,6.57840431446501
"S01006562",146,5.16369370920372
"S01006563",190,6.71987537499114
"S01006564",200,7.07355302630646
"S01006565",198,7.0028174960434
"S01006566",201,7.10892079143799
"S01006567",200,7.07355302630646
"S01006568",200,7.07355302630646
"S01006569",199,7.03818526117493
"S01006570",199,7.03818526117493
"S01006571",199,7.03818526117493
"S01006572",178,6.29546219341275
"S01006573",185,6.54303654933348
"S01006574",184,6.50766878420194
"S01006575",181,6.40156548880735
"S01006576",182,6.43693325393888
"S01006577",181,6.40156548880735
"S01006578",197,6.96744973091186
"S01006579",199,7.03818526117493
"S01006580",193,6.82597867038573
"S01006581",179,6.33082995854428
"S01006582",201,7.10892079143799
"S01006583",199,7.03818526117493
"S01006584",201,7.10892079143799
"S01006585",201,7.10892079143799
"S01006586",199,7.03818526117493
"S01006587",199,7.03818526117493
"S01006588",198,7.0028174960434
"S01006589",197,6.96744973091186
"S01006590",200,7.07355302630646
"S01006591",199,7.03818526117493
"S01006592",194,6.86134643551727
"S01006593",198,7.0028174960434
"S01006594",192,6.7906109052542
"S01006595",197,6.96744973091186
"S01006596",197,6.96744973091186
"S01006597",198,7.0028174960434
"S01006598",194,6.86134643551727
"S01006599",174,6.15399113288662
"S01006600",180,6.36619772367581
"S01006601",192,6.7906109052542
"S01006602",193,6.82597867038573
"S01006603",28,0.990297423682904
"S01006604",128,4.52707393683613
"S01006605",151,5.34053253486138
"S01006606",165,5.83568124670283
"S01006607",170,6.01252007236049
"S01006608",3,0.106103295394597
"S01006609",112,3.96118969473162
"S01006610",72,2.54647908947033
"S01006611",53,1.87449155197121
"S01006612",12,0.424413181578388
"S01006613",4,0.141471060526129
"S01006614",3,0.106103295394597
"S01006615",3,0.106103295394597
"S01006616",3,0.106103295394597
"S01006617",3,0.106103295394597
"S01006618",3,0.106103295394597
"S01006619",4,0.141471060526129
"S01006620",5,0.176838825657661
"S01006621",5,0.176838825657661
"S01006622",5,0.176838825657661
"S01006623",122,4.31486734604694
