"CODE","3000tobaccoTOTAL2012count","3000tobaccoTOTAL2012density"
"S01006506",13,0.45978094670992
"S01006507",13,0.45978094670992
"S01006508",13,0.45978094670992
"S01006509",13,0.45978094670992
"S01006510",13,0.45978094670992
"S01006511",14,0.495148711841452
"S01006512",11,0.389045416446855
"S01006513",14,0.495148711841452
"S01006514",15,0.530516476972984
"S01006515",14,0.495148711841452
"S01006516",8,0.282942121052258
"S01006517",13,0.45978094670992
"S01006518",6,0.212206590789194
"S01006519",7,0.247574355920726
"S01006520",5,0.176838825657661
"S01006521",34,1.2025040144721
"S01006522",18,0.636619772367581
"S01006523",18,0.636619772367581
"S01006524",12,0.424413181578388
"S01006525",7,0.247574355920726
"S01006526",54,1.90985931710274
"S01006527",55,1.94522708223428
"S01006528",84,2.97089227104871
"S01006529",189,6.6845076098596
"S01006530",139,4.91611935328299
"S01006531",98,3.46604098289017
"S01006532",223,7.8870116243317
"S01006533",209,7.39186291249025
"S01006534",243,8.59436692696235
"S01006535",250,8.84194128288307
"S01006536",269,9.51392882038219
"S01006537",78,2.75868568025952
"S01006538",73,2.58184685460186
"S01006539",196,6.93208196578033
"S01006540",140,4.95148711841452
"S01006541",106,3.74898310394242
"S01006542",72,2.54647908947033
"S01006543",63,2.22816920328654
"S01006544",198,7.0028174960434
"S01006545",197,6.96744973091186
"S01006546",126,4.45633840657307
"S01006547",52,1.83912378683968
"S01006548",69,2.44037579407573
"S01006549",121,4.27949958091541
"S01006550",79,2.79405344539105
"S01006551",54,1.90985931710274
"S01006552",63,2.22816920328654
"S01006553",122,4.31486734604694
"S01006554",153,5.41126806512444
"S01006555",63,2.22816920328654
"S01006556",79,2.79405344539105
"S01006557",50,1.76838825657661
"S01006558",298,10.5395940091966
"S01006559",296,10.4688584789336
"S01006560",285,10.0798130624867
"S01006561",279,9.86760647169751
"S01006562",228,8.06385044998936
"S01006563",282,9.97370976709211
"S01006564",287,10.1505485927498
"S01006565",287,10.1505485927498
"S01006566",292,10.3273874184074
"S01006567",287,10.1505485927498
"S01006568",290,10.2566518881444
"S01006569",293,10.362755183539
"S01006570",293,10.362755183539
"S01006571",289,10.2212841230128
"S01006572",261,9.23098669932993
"S01006573",285,10.0798130624867
"S01006574",275,9.72613541117138
"S01006575",255,9.01878010854074
"S01006576",270,9.54929658551372
"S01006577",272,9.62003211577679
"S01006578",273,9.65539988090832
"S01006579",280,9.90297423682904
"S01006580",280,9.90297423682904
"S01006581",247,8.73583798748848
"S01006582",279,9.86760647169751
"S01006583",277,9.79687094143445
"S01006584",288,10.1859163578813
"S01006585",289,10.2212841230128
"S01006586",282,9.97370976709211
"S01006587",258,9.12488340393533
"S01006588",259,9.16025116906687
"S01006589",256,9.05414787367227
"S01006590",267,9.44319329011912
"S01006591",265,9.37245775985606
"S01006592",256,9.05414787367227
"S01006593",261,9.23098669932993
"S01006594",262,9.26635446446146
"S01006595",271,9.58466435064525
"S01006596",263,9.301722229593
"S01006597",274,9.69076764603985
"S01006598",257,9.0895156388038
"S01006599",214,7.56870173814791
"S01006600",246,8.70047022235694
"S01006601",259,9.16025116906687
"S01006602",257,9.0895156388038
"S01006603",78,2.75868568025952
"S01006604",153,5.41126806512444
"S01006605",173,6.11862336775509
"S01006606",201,7.10892079143799
"S01006607",198,7.0028174960434
"S01006608",13,0.45978094670992
"S01006609",137,4.84538382301993
"S01006610",111,3.92582192960008
"S01006611",95,3.35993768749557
"S01006612",51,1.80375602170815
"S01006613",16,0.565884242104517
"S01006614",12,0.424413181578388
