"CODE","3000alcoholTOTAL2012count","3000alcoholTOTAL2012density"
"S01006506",17,0.601252007236049
"S01006507",17,0.601252007236049
"S01006508",17,0.601252007236049
"S01006509",17,0.601252007236049
"S01006510",16,0.565884242104517
"S01006511",16,0.565884242104517
"S01006512",14,0.495148711841452
"S01006513",17,0.601252007236049
"S01006514",19,0.671987537499114
"S01006515",17,0.601252007236049
"S01006516",13,0.45978094670992
"S01006517",25,0.884194128288307
"S01006518",12,0.424413181578388
"S01006519",15,0.530516476972984
"S01006520",12,0.424413181578388
"S01006521",59,2.08669814276041
"S01006522",37,1.3086073098667
"S01006523",34,1.2025040144721
"S01006524",23,0.813458598025243
"S01006525",17,0.601252007236049
"S01006526",88,3.11236333157484
"S01006527",93,3.2892021572325
"S01006528",148,5.23442923946678
"S01006529",347,12.2726145006417
"S01006530",253,8.94804457827767
"S01006531",172,6.08325560262355
"S01006532",408,14.4300481736652
"S01006533",378,13.3690152197192
"S01006534",428,15.1374034762958
"S01006535",433,15.3142423019535
"S01006536",466,16.481378551294
"S01006537",138,4.88075158815146
"S01006538",129,4.56244170196767
"S01006539",360,12.7323954473516
"S01006540",250,8.84194128288307
"S01006541",189,6.6845076098596
"S01006542",112,3.96118969473162
"S01006543",103,3.64287980854783
"S01006544",328,11.6006269631426
"S01006545",352,12.4494533262994
"S01006546",215,7.60406950327944
"S01006547",72,2.54647908947033
"S01006548",97,3.43067321775863
"S01006549",199,7.03818526117493
"S01006550",123,4.35023511117847
"S01006551",77,2.72331791512799
"S01006552",83,2.93552450591718
"S01006553",192,6.7906109052542
"S01006554",243,8.59436692696235
"S01006555",81,2.86478897565412
"S01006556",108,3.81971863420549
"S01006557",58,2.05133037762887
"S01006558",506,17.8960891565553
"S01006559",492,17.4009404447139
"S01006560",483,17.0826305585301
"S01006561",475,16.7996884374778
"S01006562",376,13.2982796894561
"S01006563",482,17.0472627933986
"S01006564",498,17.6131470355031
"S01006565",496,17.54241150524
"S01006566",505,17.8607213914238
"S01006567",500,17.6838825657661
"S01006568",502,17.7546180960292
"S01006569",501,17.7192503308977
"S01006570",501,17.7192503308977
"S01006571",495,17.5070437401085
"S01006572",447,15.8093910137949
"S01006573",481,17.011895028267
"S01006574",462,16.3399074907679
"S01006575",441,15.5971844230057
"S01006576",455,16.0923331348472
"S01006577",457,16.1630686651103
"S01006578",477,16.8704239677409
"S01006579",483,17.0826305585301
"S01006580",483,17.0826305585301
"S01006581",428,15.1374034762958
"S01006582",481,17.011895028267
"S01006583",478,16.9057917328724
"S01006584",497,17.5777792703716
"S01006585",497,17.5777792703716
"S01006586",489,17.2948371493193
"S01006587",460,16.2691719605049
"S01006588",460,16.2691719605049
"S01006589",454,16.0569653697157
"S01006590",468,16.5521140815571
"S01006591",465,16.4460107861625
"S01006592",452,15.9862298394526
"S01006593",462,16.3399074907679
"S01006594",458,16.1984364302418
"S01006595",470,16.6228496118202
"S01006596",462,16.3399074907679
"S01006597",474,16.7643206723463
"S01006598",448,15.8447587789265
"S01006599",394,13.9348994618237
"S01006600",430,15.2081390065589
"S01006601",451,15.9508620743211
"S01006602",449,15.880126544058
"S01006603",107,3.78435086907396
"S01006604",274,9.69076764603985
"S01006605",315,11.1408460164327
"S01006606",363,12.8384987427462
"S01006607",357,12.626292151957
"S01006608",14,0.495148711841452
"S01006609",238,8.41752810130469
"S01006610",191,6.75524314012267
"S01006611",152,5.37590029999291
"S01006612",62,2.192801438155
"S01006613",17,0.601252007236049
"S01006614",14,0.495148711841452
"S01006615",14,0.495148711841452
"S01006616",14,0.495148711841452
"S01006617",15,0.530516476972984
"S01006618",15,0.530516476972984
"S01006619",15,0.530516476972984
"S01006620",20,0.707355302630646
"S01006621",24,0.848826363156775
"S01006622",22,0.778090832893711
"S01006623",252,8.91267681314614
"S01006624",436,15.4203455973481
"S01006625",419,14.819093590112
"S01006626",423,14.9605646506382
"S01006627",422,14.9251968855066
"S01006628",435,15.3849778322165
"S01006629",426,15.0666679460328
"S01006630",401,14.1824738177445
"S01006631",382,13.5104862802453
"S01006632",407,14.3946804085336
"S01006633",389,13.7580606361661
"S01006634",387,13.687325105903
"S01006635",396,14.0056349920868
"S01006636",369,13.0507053335354
"S01006637",457,16.1630686651103
"S01006638",462,16.3399074907679
"S01006639",465,16.4460107861625
"S01006640",450,15.9154943091895
"S01006641",460,16.2691719605049
"S01006642",473,16.7289529072148
"S01006643",467,16.5167463164256
"S01006644",460,16.2691719605049
"S01006645",483,17.0826305585301
"S01006646",479,16.941159498004
"S01006647",475,16.7996884374778
"S01006648",486,17.1887338539247
"S01006649",491,17.3655726795824
"S01006650",493,17.4363082098454
"S01006651",492,17.4009404447139
"S01006652",491,17.3655726795824
"S01006653",494,17.471675974977
"S01006654",492,17.4009404447139
"S01006655",500,17.6838825657661
"S01006656",500,17.6838825657661
"S01006657",490,17.3302049144508
