"CODE","3000alcoholOff2016count","3000alcoholOff2016density"
"S01006506",5,0.176838825657661
"S01006507",5,0.176838825657661
"S01006508",5,0.176838825657661
"S01006509",5,0.176838825657661
"S01006510",5,0.176838825657661
"S01006511",5,0.176838825657661
"S01006512",5,0.176838825657661
"S01006513",7,0.247574355920726
"S01006514",7,0.247574355920726
"S01006515",7,0.247574355920726
"S01006516",6,0.212206590789194
"S01006517",9,0.318309886183791
"S01006518",5,0.176838825657661
"S01006519",5,0.176838825657661
"S01006520",5,0.176838825657661
"S01006521",23,0.813458598025243
"S01006522",14,0.495148711841452
"S01006523",14,0.495148711841452
"S01006524",9,0.318309886183791
"S01006525",5,0.176838825657661
"S01006526",32,1.13176848420903
"S01006527",34,1.2025040144721
"S01006528",45,1.59154943091895
"S01006529",73,2.58184685460186
"S01006530",57,2.01596261249734
"S01006531",48,1.69765272631355
"S01006532",86,3.04162780131178
"S01006533",83,2.93552450591718
"S01006534",100,3.53677651315323
"S01006535",104,3.67824757367936
"S01006536",116,4.10266075525775
"S01006537",46,1.62691719605049
"S01006538",41,1.45007837039282
"S01006539",76,2.68795014999645
"S01006540",59,2.08669814276041
"S01006541",56,1.98059484736581
"S01006542",47,1.66228496118202
"S01006543",39,1.37934284012976
"S01006544",87,3.07699556644331
"S01006545",83,2.93552450591718
"S01006546",64,2.26353696841807
"S01006547",36,1.27323954473516
"S01006548",45,1.59154943091895
"S01006549",66,2.33427249868113
"S01006550",50,1.76838825657661
"S01006551",38,1.34397507499823
"S01006552",42,1.48544613552436
"S01006553",70,2.47574355920726
"S01006554",95,3.35993768749557
"S01006555",42,1.48544613552436
"S01006556",52,1.83912378683968
"S01006557",31,1.0964007190775
"S01006558",149,5.26979700459831
"S01006559",145,5.12832594407218
"S01006560",139,4.91611935328299
"S01006561",133,4.7039127624938
"S01006562",112,3.96118969473162
"S01006563",137,4.84538382301993
"S01006564",135,4.77464829275686
"S01006565",135,4.77464829275686
"S01006566",141,4.98685488354605
"S01006567",136,4.81001605788839
"S01006568",140,4.95148711841452
"S01006569",140,4.95148711841452
"S01006570",140,4.95148711841452
"S01006571",138,4.88075158815146
"S01006572",124,4.38560287631
"S01006573",138,4.88075158815146
"S01006574",129,4.56244170196767
"S01006575",112,3.96118969473162
"S01006576",123,4.35023511117847
"S01006577",124,4.38560287631
"S01006578",122,4.31486734604694
"S01006579",124,4.38560287631
"S01006580",130,4.5978094670992
"S01006581",104,3.67824757367936
"S01006582",123,4.35023511117847
"S01006583",122,4.31486734604694
"S01006584",131,4.63317723223073
"S01006585",134,4.73928052762533
"S01006586",130,4.5978094670992
"S01006587",111,3.92582192960008
"S01006588",112,3.96118969473162
"S01006589",110,3.89045416446855
"S01006590",116,4.10266075525775
"S01006591",114,4.03192522499468
"S01006592",110,3.89045416446855
"S01006593",112,3.96118969473162
"S01006594",115,4.06729299012621
"S01006595",117,4.13802852038928
"S01006596",114,4.03192522499468
"S01006597",119,4.20876405065234
"S01006598",107,3.78435086907396
"S01006599",81,2.86478897565412
"S01006600",103,3.64287980854783
"S01006601",108,3.81971863420549
"S01006602",109,3.85508639933702
"S01006603",44,1.55618166578742
"S01006604",58,2.05133037762887
"S01006605",60,2.12206590789194
"S01006606",74,2.61721461973339
"S01006607",68,2.4050080289442
"S01006608",7,0.247574355920726
"S01006609",56,1.98059484736581
"S01006610",50,1.76838825657661
"S01006611",51,1.80375602170815
"S01006612",31,1.0964007190775
"S01006613",9,0.318309886183791
"S01006614",7,0.247574355920726
"S01006615",7,0.247574355920726
"S01006616",7,0.247574355920726
"S01006617",8,0.282942121052258
"S01006618",8,0.282942121052258
"S01006619",8,0.282942121052258
"S01006620",11,0.389045416446855
"S01006621",14,0.495148711841452
"S01006622",11,0.389045416446855
"S01006623",54,1.90985931710274
"S01006624",101,3.57214427828476
