"CODE","3000tobaccoTOTAL2016count","3000tobaccoTOTAL2016density"
"S01006506",6,0.212206590789194
"S01006507",6,0.212206590789194
"S01006508",6,0.212206590789194
"S01006509",6,0.212206590789194
"S01006510",6,0.212206590789194
"S01006511",6,0.212206590789194
"S01006512",6,0.212206590789194
"S01006513",7,0.247574355920726
"S01006514",7,0.247574355920726
"S01006515",7,0.247574355920726
"S01006516",4,0.141471060526129
"S01006517",12,0.424413181578388
"S01006518",6,0.212206590789194
"S01006519",6,0.212206590789194
"S01006520",5,0.176838825657661
"S01006521",34,1.2025040144721
"S01006522",17,0.601252007236049
"S01006523",17,0.601252007236049
"S01006524",11,0.389045416446855
"S01006525",7,0.247574355920726
"S01006526",46,1.62691719605049
"S01006527",47,1.66228496118202
"S01006528",68,2.4050080289442
"S01006529",146,5.16369370920372
"S01006530",105,3.71361533881089
"S01006531",76,2.68795014999645
"S01006532",176,6.22472666314968
"S01006533",167,5.90641677696589
"S01006534",196,6.93208196578033
"S01006535",201,7.10892079143799
"S01006536",215,7.60406950327944
"S01006537",70,2.47574355920726
"S01006538",64,2.26353696841807
"S01006539",154,5.44663583025597
"S01006540",110,3.89045416446855
"S01006541",88,3.11236333157484
"S01006542",68,2.4050080289442
"S01006543",60,2.12206590789194
"S01006544",162,5.72957795130823
"S01006545",160,5.65884242104517
"S01006546",103,3.64287980854783
"S01006547",49,1.73302049144508
"S01006548",66,2.33427249868113
"S01006549",104,3.67824757367936
"S01006550",72,2.54647908947033
"S01006551",53,1.87449155197121
"S01006552",60,2.12206590789194
"S01006553",103,3.64287980854783
"S01006554",134,4.73928052762533
"S01006555",60,2.12206590789194
"S01006556",71,2.51111132433879
"S01006557",47,1.66228496118202
"S01006558",252,8.91267681314614
"S01006559",248,8.77120575262001
"S01006560",239,8.45289586643622
"S01006561",233,8.24068927564702
"S01006562",193,6.82597867038573
"S01006563",236,8.34679257104162
"S01006564",235,8.31142480591009
"S01006565",235,8.31142480591009
"S01006566",241,8.52363139669928
"S01006567",234,8.27605704077856
"S01006568",239,8.45289586643622
"S01006569",244,8.62973469209388
"S01006570",244,8.62973469209388
"S01006571",240,8.48826363156775
"S01006572",221,7.81627609406864
"S01006573",237,8.38216033617315
"S01006574",227,8.02848268485783
"S01006575",207,7.32112738222719
"S01006576",221,7.81627609406864
"S01006577",223,7.8870116243317
"S01006578",220,7.78090832893711
"S01006579",223,7.8870116243317
"S01006580",228,8.06385044998936
"S01006581",201,7.10892079143799
"S01006582",223,7.8870116243317
"S01006583",220,7.78090832893711
"S01006584",233,8.24068927564702
"S01006585",236,8.34679257104162
"S01006586",231,8.16995374538396
"S01006587",206,7.28575961709565
"S01006588",207,7.32112738222719
"S01006589",205,7.25039185196412
"S01006590",213,7.53333397301638
"S01006591",209,7.39186291249025
"S01006592",202,7.14428855656952
"S01006593",205,7.25039185196412
"S01006594",212,7.49796620788485
"S01006595",214,7.56870173814791
"S01006596",207,7.32112738222719
"S01006597",214,7.56870173814791
"S01006598",203,7.17965632170106
"S01006599",167,5.90641677696589
"S01006600",197,6.96744973091186
"S01006601",207,7.32112738222719
"S01006602",206,7.28575961709565
"S01006603",67,2.36964026381266
"S01006604",122,4.31486734604694
"S01006605",139,4.91611935328299
"S01006606",156,5.51737136051904
"S01006607",154,5.44663583025597
"S01006608",11,0.389045416446855
"S01006609",108,3.81971863420549
"S01006610",85,3.00626003618025
"S01006611",79,2.79405344539105
