"CODE","800alcoholBoth2016count","800alcoholBoth2016density"
"S01006506",6,2.98415518297304
"S01006507",3,1.49207759148652
"S01006508",4,1.98943678864869
"S01006509",5,2.48679598581086
"S01006510",5,2.48679598581086
"S01006511",4,1.98943678864869
"S01006512",0,0
"S01006513",0,0
"S01006514",0,0
"S01006515",0,0
"S01006516",0,0
"S01006517",0,0
"S01006518",2,0.994718394324346
"S01006519",2,0.994718394324346
"S01006520",0,0
"S01006521",2,0.994718394324346
"S01006522",1,0.497359197162173
"S01006523",1,0.497359197162173
"S01006524",1,0.497359197162173
"S01006525",2,0.994718394324346
"S01006526",4,1.98943678864869
"S01006527",2,0.994718394324346
"S01006528",1,0.497359197162173
"S01006529",3,1.49207759148652
"S01006530",2,0.994718394324346
"S01006531",0,0
"S01006532",5,2.48679598581086
"S01006533",2,0.994718394324346
"S01006534",5,2.48679598581086
"S01006535",6,2.98415518297304
"S01006536",16,7.95774715459477
"S01006537",3,1.49207759148652
"S01006538",3,1.49207759148652
"S01006539",3,1.49207759148652
"S01006540",1,0.497359197162173
"S01006541",3,1.49207759148652
"S01006542",0,0
"S01006543",2,0.994718394324346
"S01006544",4,1.98943678864869
"S01006545",4,1.98943678864869
"S01006546",3,1.49207759148652
"S01006547",1,0.497359197162173
"S01006548",0,0
"S01006549",1,0.497359197162173
"S01006550",0,0
"S01006551",1,0.497359197162173
"S01006552",0,0
"S01006553",4,1.98943678864869
"S01006554",6,2.98415518297304
"S01006555",0,0
"S01006556",5,2.48679598581086
"S01006557",1,0.497359197162173
"S01006558",2,0.994718394324346
"S01006559",7,3.48151438013521
"S01006560",4,1.98943678864869
"S01006561",1,0.497359197162173
"S01006562",6,2.98415518297304
"S01006563",1,0.497359197162173
"S01006564",64,31.8309886183791
"S01006565",58,28.846833435406
"S01006566",12,5.96831036594608
"S01006567",37,18.4022902950004
"S01006568",21,10.4445431404056
"S01006569",6,2.98415518297304
"S01006570",7,3.48151438013521
"S01006571",12,5.96831036594608
"S01006572",5,2.48679598581086
"S01006573",7,3.48151438013521
"S01006574",8,3.97887357729738
"S01006575",6,2.98415518297304
"S01006576",15,7.46038795743259
"S01006577",9,4.47623277445956
"S01006578",22,10.9419023375678
"S01006579",31,15.4181351120274
"S01006580",17,8.45510635175694
"S01006581",6,2.98415518297304
"S01006582",83,41.2808133644604
"S01006583",42,20.8890862808113
"S01006584",55,27.3547558439195
"S01006585",64,31.8309886183791
"S01006586",99,49.2385605190551
"S01006587",93,46.2544053360821
"S01006588",99,49.2385605190551
"S01006589",79,39.2913765758117
"S01006590",90,44.7623277445956
"S01006591",71,35.3125029985143
"S01006592",10,4.97359197162173
"S01006593",48,23.8732414637843
"S01006594",15,7.46038795743259
"S01006595",35,17.4075719006761
"S01006596",32,15.9154943091895
"S01006597",32,15.9154943091895
"S01006598",3,1.49207759148652
"S01006599",4,1.98943678864869
"S01006600",6,2.98415518297304
"S01006601",8,3.97887357729738
"S01006602",5,2.48679598581086
"S01006603",0,0
"S01006604",3,1.49207759148652
